code,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,iterations,real_time,cpu_time,time_unit
without-id-compression,submitBlocks,1048576,2,1048576,95,7.35465,10.3513,ms
without-id-compression,submitBlocks,8,3,1048576,1,892.788,906.106,ms
without-id-compression,submitBlocks,8,3,1048576,1,882.156,891.395,ms
without-id-compression,submitBlocks,8,3,1048576,1,882.698,892.938,ms
without-id-compression,submitBlocks,8,3,1048576,1,878.719,889.106,ms
without-id-compression,submitBlocks,8,3,1048576,1,877.053,887.412,ms
without-id-compression,submitBlocks,1024,3,1048576,36,19.2781,22.5131,ms
without-id-compression,submitBlocks,1024,3,1048576,36,19.4455,22.7142,ms
without-id-compression,submitBlocks,1024,3,1048576,36,19.3692,22.6001,ms
without-id-compression,submitBlocks,1024,3,1048576,36,19.3496,22.5883,ms
without-id-compression,submitBlocks,1024,3,1048576,36,19.3509,22.591,ms
without-id-compression,submitBlocks,1048576,3,1048576,53,12.9482,15.985,ms
without-id-compression,submitBlocks,1048576,3,1048576,53,13.2749,16.3077,ms
without-id-compression,submitBlocks,1048576,3,1048576,53,13.2304,16.262,ms
without-id-compression,submitBlocks,1048576,3,1048576,53,13.3272,16.3613,ms
without-id-compression,submitBlocks,1048576,3,1048576,53,13.2541,16.286,ms
without-id-compression,submitBlocks,8,4,1048576,1,1145.36,1156.97,ms
without-id-compression,submitBlocks,8,4,1048576,1,1129.72,1138.93,ms
without-id-compression,submitBlocks,8,4,1048576,1,1129.18,1139.41,ms
without-id-compression,submitBlocks,8,4,1048576,1,1130.21,1140.2,ms
without-id-compression,submitBlocks,8,4,1048576,1,1128.43,1138.64,ms
without-id-compression,submitBlocks,1024,4,1048576,23,30.3686,33.5017,ms
without-id-compression,submitBlocks,1024,4,1048576,23,30.3857,33.5175,ms
without-id-compression,submitBlocks,1024,4,1048576,23,30.2779,33.4198,ms
without-id-compression,submitBlocks,1024,4,1048576,23,30.2772,33.4175,ms
without-id-compression,submitBlocks,1024,4,1048576,23,30.2751,33.4731,ms
without-id-compression,submitBlocks,1048576,4,1048576,34,20.2562,23.2335,ms
without-id-compression,submitBlocks,1048576,4,1048576,34,20.2961,23.2805,ms
without-id-compression,submitBlocks,1048576,4,1048576,34,20.3418,23.3274,ms
without-id-compression,submitBlocks,1048576,4,1048576,34,20.5006,23.4913,ms
without-id-compression,submitBlocks,1048576,4,1048576,34,20.5175,23.4935,ms
without-id-compression,submitBlocks,8,2,16777216,1,10169.6,10427.2,ms
without-id-compression,submitBlocks,8,2,16777216,1,10149.1,10348.3,ms
without-id-compression,submitBlocks,8,2,16777216,1,10200.5,10394.4,ms
without-id-compression,submitBlocks,8,2,16777216,1,10205.2,10364.8,ms
without-id-compression,submitBlocks,8,2,16777216,1,10176.8,10386.9,ms
without-id-compression,submitBlocks,1024,2,16777216,1,628.936,653.679,ms
without-id-compression,submitBlocks,1024,2,16777216,1,342.452,397.432,ms
without-id-compression,submitBlocks,1024,2,16777216,1,348.337,405.387,ms
without-id-compression,submitBlocks,1024,2,16777216,1,347.432,404.157,ms
without-id-compression,submitBlocks,1024,2,16777216,1,347.294,404.451,ms
without-id-compression,submitBlocks,1048576,2,16777216,2,292.816,346.091,ms
without-id-compression,submitBlocks,1048576,2,16777216,2,293.007,345.994,ms
without-id-compression,submitBlocks,1048576,2,16777216,2,293.668,346.501,ms
without-id-compression,submitBlocks,1048576,2,16777216,2,292.706,345.986,ms
without-id-compression,submitBlocks,1048576,2,16777216,2,292.622,346.151,ms
without-id-compression,submitBlocks,8,3,16777216,1,13991.1,14132,ms
without-id-compression,submitBlocks,8,3,16777216,1,14046.3,14251.2,ms
without-id-compression,submitBlocks,8,3,16777216,1,13991.8,14131.6,ms
without-id-compression,submitBlocks,8,3,16777216,1,14031.8,14203.4,ms
without-id-compression,submitBlocks,8,3,16777216,1,13961.4,14112.8,ms
without-id-compression,submitBlocks,1024,3,16777216,1,1023.89,1093.73,ms
without-id-compression,submitBlocks,1024,3,16777216,1,618.544,674.1,ms
without-id-compression,submitBlocks,1024,3,16777216,1,596.665,658.885,ms
without-id-compression,submitBlocks,1024,3,16777216,1,592.066,655.133,ms
without-id-compression,submitBlocks,1024,3,16777216,1,592.957,655.99,ms
without-id-compression,submitBlocks,1048576,3,16777216,1,550.458,603.562,ms
without-id-compression,submitBlocks,1048576,3,16777216,1,499.178,556.251,ms
without-id-compression,submitBlocks,1048576,3,16777216,1,501.644,558.524,ms
without-id-compression,submitBlocks,1048576,3,16777216,1,501.417,559.098,ms
without-id-compression,submitBlocks,1048576,3,16777216,1,496.961,554.682,ms
without-id-compression,submitBlocks,8,4,16777216,1,18096.6,18267.2,ms
without-id-compression,submitBlocks,8,4,16777216,1,18170.3,18330,ms
without-id-compression,submitBlocks,8,4,16777216,1,18195.3,18393.2,ms
without-id-compression,submitBlocks,8,4,16777216,1,18133.8,18247,ms
without-id-compression,submitBlocks,8,4,16777216,1,18134,18291.9,ms
without-id-compression,submitBlocks,1024,4,16777216,1,1455.31,1511.42,ms
without-id-compression,submitBlocks,1024,4,16777216,1,849.488,915.738,ms
without-id-compression,submitBlocks,1024,4,16777216,1,849.275,913.124,ms
without-id-compression,submitBlocks,1024,4,16777216,1,822.279,888.213,ms
without-id-compression,submitBlocks,1024,4,16777216,1,816.382,883.212,ms
without-id-compression,submitBlocks,1048576,4,16777216,1,732.949,790.966,ms
without-id-compression,submitBlocks,1048576,4,16777216,1,668.552,726.794,ms
without-id-compression,submitBlocks,1048576,4,16777216,1,663.421,722.276,ms
without-id-compression,submitBlocks,1048576,4,16777216,1,669.51,728.488,ms
without-id-compression,submitBlocks,1048576,4,16777216,1,672.65,731.708,ms
without-id-compression,submitBlocks,8,2,33554432,1,20393.3,20747.4,ms
without-id-compression,submitBlocks,8,2,33554432,1,20376.3,20867.9,ms
without-id-compression,submitBlocks,8,2,33554432,1,20393.6,20818.6,ms
without-id-compression,submitBlocks,8,2,33554432,1,20391.3,20842.3,ms
without-id-compression,submitBlocks,8,2,33554432,1,20360.4,20771.2,ms
without-id-compression,submitBlocks,1024,2,33554432,1,1321.16,1417.05,ms
without-id-compression,submitBlocks,1024,2,33554432,1,797.101,901.576,ms
without-id-compression,submitBlocks,1024,2,33554432,1,775.671,894.396,ms
without-id-compression,submitBlocks,1024,2,33554432,1,765.548,886.787,ms
without-id-compression,submitBlocks,1024,2,33554432,1,766.298,884.868,ms
without-id-compression,submitBlocks,1048576,2,33554432,1,667.722,768.902,ms
without-id-compression,submitBlocks,1048576,2,33554432,1,682.307,787.429,ms
without-id-compression,submitBlocks,1048576,2,33554432,1,682.524,790.213,ms
without-id-compression,submitBlocks,1048576,2,33554432,1,677.199,784.898,ms
without-id-compression,submitBlocks,1048576,2,33554432,1,687.74,794.058,ms
without-id-compression,submitBlocks,8,3,33554432,1,27956.5,28352,ms
without-id-compression,submitBlocks,8,3,33554432,1,28005.5,28486.8,ms
without-id-compression,submitBlocks,8,3,33554432,1,37659.7,38064.6,ms
without-id-compression,submitBlocks,8,3,33554432,1,30040.3,30426.4,ms
without-id-compression,submitBlocks,8,3,33554432,1,28017.6,28494.2,ms
without-id-compression,submitBlocks,1024,3,33554432,1,2078.89,2162.61,ms
without-id-compression,submitBlocks,1024,3,33554432,1,1258.5,1381.68,ms
without-id-compression,submitBlocks,1024,3,33554432,1,1270.55,1399.55,ms
without-id-compression,submitBlocks,1024,3,33554432,1,1259.24,1385.85,ms
without-id-compression,submitBlocks,1024,3,33554432,1,1269.42,1392.38,ms
without-id-compression,submitBlocks,1048576,3,33554432,1,1129.32,1241.57,ms
without-id-compression,submitBlocks,1048576,3,33554432,1,1110.72,1224.82,ms
without-id-compression,submitBlocks,1048576,3,33554432,1,1113.88,1226.48,ms
without-id-compression,submitBlocks,1048576,3,33554432,1,1099.95,1215.32,ms
without-id-compression,submitBlocks,1048576,3,33554432,1,1109.82,1223.86,ms
without-id-compression,submitBlocks,8,4,33554432,1,36128.1,36565.4,ms
without-id-compression,submitBlocks,8,4,33554432,1,36221,36606.2,ms
without-id-compression,submitBlocks,8,4,33554432,1,36224.7,36632.5,ms
without-id-compression,submitBlocks,8,4,33554432,1,36225,36615,ms
without-id-compression,submitBlocks,8,4,33554432,1,36196.1,36632.7,ms
without-id-compression,submitBlocks,1024,4,33554432,1,2927.19,3021.53,ms
without-id-compression,submitBlocks,1024,4,33554432,1,1833.03,1960.82,ms
without-id-compression,submitBlocks,1024,4,33554432,1,1817.95,1947.06,ms
without-id-compression,submitBlocks,1024,4,33554432,1,1811.57,1940.98,ms
without-id-compression,submitBlocks,1024,4,33554432,1,1809.99,1938.92,ms
without-id-compression,submitBlocks,1048576,4,33554432,1,1672.9,1793.28,ms
without-id-compression,submitBlocks,1048576,4,33554432,1,1542.21,1663.49,ms
without-id-compression,submitBlocks,1048576,4,33554432,1,1569.86,1693.12,ms
without-id-compression,submitBlocks,1048576,4,33554432,1,1574.25,1693.43,ms
without-id-compression,submitBlocks,1048576,4,33554432,1,1590.74,1713.58,ms
without-id-compression,submitBlocks,8,2,67108864,1,40626.1,41609,ms
without-id-compression,submitBlocks,8,2,67108864,1,40813.8,41640.8,ms
without-id-compression,submitBlocks,8,2,67108864,1,40754,41756.9,ms
without-id-compression,submitBlocks,8,2,67108864,1,40825.3,41557.7,ms
without-id-compression,submitBlocks,8,2,67108864,1,40803.5,41804.3,ms
without-id-compression,submitBlocks,1024,2,67108864,1,2636.43,2799.71,ms
without-id-compression,submitBlocks,1024,2,67108864,1,1494.39,1745.82,ms
without-id-compression,submitBlocks,1024,2,67108864,1,1482.06,1707.76,ms
without-id-compression,submitBlocks,1024,2,67108864,1,1500.44,1733.09,ms
without-id-compression,submitBlocks,1024,2,67108864,1,1500.53,1733.63,ms
without-id-compression,submitBlocks,1048576,2,67108864,1,1287.84,1501.3,ms
without-id-compression,submitBlocks,1048576,2,67108864,1,1255.86,1468.05,ms
without-id-compression,submitBlocks,1048576,2,67108864,1,1253.57,1464.93,ms
without-id-compression,submitBlocks,1048576,2,67108864,1,1265.43,1475.26,ms
without-id-compression,submitBlocks,1048576,2,67108864,1,1256.73,1478.94,ms
without-id-compression,submitBlocks,8,3,67108864,1,55899.2,56741.3,ms
without-id-compression,submitBlocks,8,3,67108864,1,56046,56865.6,ms
without-id-compression,submitBlocks,8,3,67108864,1,56046.7,57163.6,ms
without-id-compression,submitBlocks,8,3,67108864,1,56061.5,56800.9,ms
without-id-compression,submitBlocks,8,3,67108864,1,56133.4,57106.7,ms
without-id-compression,submitBlocks,1024,3,67108864,1,4200.18,4306.35,ms
without-id-compression,submitBlocks,1024,3,67108864,1,2641.63,2884.88,ms
without-id-compression,submitBlocks,1024,3,67108864,1,2631.62,2878.06,ms
without-id-compression,submitBlocks,1024,3,67108864,1,2605.81,2855.18,ms
without-id-compression,submitBlocks,1024,3,67108864,1,2628.73,2870.48,ms
without-id-compression,submitBlocks,1048576,3,67108864,1,2348.95,2576.31,ms
without-id-compression,submitBlocks,1048576,3,67108864,1,2224.32,2451.56,ms
without-id-compression,submitBlocks,1048576,3,67108864,1,2235.3,2462.71,ms
without-id-compression,submitBlocks,1048576,3,67108864,1,2262.91,2496.19,ms
without-id-compression,submitBlocks,1048576,3,67108864,1,2279.01,2503.24,ms
without-id-compression,submitBlocks,8,4,67108864,1,72283.8,73212.3,ms
without-id-compression,submitBlocks,8,4,67108864,1,72447.9,73346,ms
without-id-compression,submitBlocks,8,4,67108864,1,72442.6,73142.9,ms
without-id-compression,submitBlocks,8,4,67108864,1,72586.5,73449.2,ms
without-id-compression,submitBlocks,8,4,67108864,1,72579.6,73425.9,ms
without-id-compression,submitBlocks,1024,4,67108864,1,5883.92,6097.1,ms
without-id-compression,submitBlocks,1024,4,67108864,1,3690.24,3934.6,ms
without-id-compression,submitBlocks,1024,4,67108864,1,3741.92,4001.51,ms
without-id-compression,submitBlocks,1024,4,67108864,1,3731.62,3992.47,ms
without-id-compression,submitBlocks,1024,4,67108864,1,3659.42,3919.36,ms
without-id-compression,submitBlocks,1048576,4,67108864,1,3488.27,3733.19,ms
without-id-compression,submitBlocks,1048576,4,67108864,1,3438.63,3683.32,ms
without-id-compression,submitBlocks,1048576,4,67108864,1,3445.39,3687.26,ms
without-id-compression,submitBlocks,1048576,4,67108864,1,3396.68,3642.21,ms
without-id-compression,submitBlocks,1048576,4,67108864,1,3409.25,3657.83,ms
without-id-compression,pushBlocks,8,2,1048576,1,735.332,737.924,ms
without-id-compression,pushBlocks,8,2,1048576,1,269.488,274.405,ms
without-id-compression,pushBlocks,8,2,1048576,1,274.353,278.982,ms
without-id-compression,pushBlocks,8,2,1048576,1,54.8453,60.2207,ms
without-id-compression,pushBlocks,8,2,1048576,1,56.8331,61.9039,ms
without-id-compression,pushBlocks,1024,2,1048576,177,4.02061,4.05803,ms
without-id-compression,pushBlocks,1024,2,1048576,177,4.03688,4.07434,ms
without-id-compression,pushBlocks,1024,2,1048576,177,4.0345,4.07157,ms
without-id-compression,pushBlocks,1024,2,1048576,177,3.94473,3.9816,ms
without-id-compression,pushBlocks,1024,2,1048576,177,3.95812,3.99614,ms
without-id-compression,pushBlocks,1048576,2,1048576,124,5.65802,5.63663,ms
without-id-compression,pushBlocks,1048576,2,1048576,124,5.6646,5.64027,ms
without-id-compression,pushBlocks,1048576,2,1048576,124,5.73647,5.71504,ms
without-id-compression,pushBlocks,1048576,2,1048576,124,5.69092,5.66675,ms
without-id-compression,pushBlocks,1048576,2,1048576,124,5.6558,5.63321,ms
without-id-compression,pushBlocks,8,3,1048576,48,12.4855,18.4394,ms
without-id-compression,pushBlocks,8,3,1048576,48,11.8534,17.7417,ms
without-id-compression,pushBlocks,8,3,1048576,48,11.9685,17.8673,ms
without-id-compression,pushBlocks,8,3,1048576,48,12.2734,18.2303,ms
without-id-compression,pushBlocks,8,3,1048576,48,11.8199,17.7081,ms
without-id-compression,pushBlocks,1024,3,1048576,137,5.16489,5.19821,ms
without-id-compression,pushBlocks,1024,3,1048576,137,5.13531,5.16805,ms
without-id-compression,pushBlocks,1024,3,1048576,137,5.10655,5.14095,ms
without-id-compression,pushBlocks,1024,3,1048576,137,5.09141,5.12558,ms
without-id-compression,pushBlocks,1024,3,1048576,137,5.09692,5.13095,ms
without-id-compression,pushBlocks,1048576,3,1048576,70,9.76269,9.72853,ms
without-id-compression,pushBlocks,1048576,3,1048576,70,9.70339,9.66476,ms
without-id-compression,pushBlocks,1048576,3,1048576,70,9.70644,9.67358,ms
without-id-compression,pushBlocks,1048576,3,1048576,70,9.73274,9.68965,ms
without-id-compression,pushBlocks,1048576,3,1048576,70,9.75099,9.71417,ms
without-id-compression,pushBlocks,8,4,1048576,39,13.1911,19.1103,ms
without-id-compression,pushBlocks,8,4,1048576,39,13.3701,19.3504,ms
without-id-compression,pushBlocks,8,4,1048576,39,12.9564,18.8531,ms
without-id-compression,pushBlocks,8,4,1048576,39,12.7487,18.6561,ms
without-id-compression,pushBlocks,8,4,1048576,39,12.8153,18.7153,ms
without-id-compression,pushBlocks,1024,4,1048576,100,6.63104,6.65069,ms
without-id-compression,pushBlocks,1024,4,1048576,100,6.62387,6.64339,ms
without-id-compression,pushBlocks,1024,4,1048576,100,6.65069,6.67026,ms
without-id-compression,pushBlocks,1024,4,1048576,100,6.71901,6.73708,ms
without-id-compression,pushBlocks,1024,4,1048576,100,6.67734,6.69374,ms
without-id-compression,pushBlocks,1048576,4,1048576,50,13.8771,13.8218,ms
without-id-compression,pushBlocks,1048576,4,1048576,50,13.9574,13.9059,ms
without-id-compression,pushBlocks,1048576,4,1048576,50,13.972,13.9154,ms
without-id-compression,pushBlocks,1048576,4,1048576,50,13.871,13.8185,ms
without-id-compression,pushBlocks,1048576,4,1048576,50,13.8997,13.8471,ms
without-id-compression,pushBlocks,8,2,16777216,2,309.876,393.728,ms
without-id-compression,pushBlocks,8,2,16777216,2,313.718,395.883,ms
without-id-compression,pushBlocks,8,2,16777216,2,281.177,356.519,ms
without-id-compression,pushBlocks,8,2,16777216,2,276.554,361.78,ms
without-id-compression,pushBlocks,8,2,16777216,2,303.841,383.32,ms
without-id-compression,pushBlocks,1024,2,16777216,10,66.578,67.4014,ms
without-id-compression,pushBlocks,1024,2,16777216,10,66.7134,67.458,ms
without-id-compression,pushBlocks,1024,2,16777216,10,66.4025,67.259,ms
without-id-compression,pushBlocks,1024,2,16777216,10,66.679,67.4968,ms
without-id-compression,pushBlocks,1024,2,16777216,10,66.8892,67.6877,ms
without-id-compression,pushBlocks,1048576,2,16777216,11,66.5346,66.1252,ms
without-id-compression,pushBlocks,1048576,2,16777216,11,66.8285,66.4277,ms
without-id-compression,pushBlocks,1048576,2,16777216,11,66.3558,66.007,ms
without-id-compression,pushBlocks,1048576,2,16777216,11,66.1139,65.6828,ms
without-id-compression,pushBlocks,1048576,2,16777216,11,65.521,65.1304,ms
without-id-compression,pushBlocks,8,3,16777216,1,526.345,543.96,ms
without-id-compression,pushBlocks,8,3,16777216,1,470.942,530.883,ms
without-id-compression,pushBlocks,8,3,16777216,1,427.764,485.313,ms
without-id-compression,pushBlocks,8,3,16777216,1,376.54,430.942,ms
without-id-compression,pushBlocks,8,3,16777216,1,428.149,499.686,ms
without-id-compression,pushBlocks,1024,3,16777216,6,84.8542,85.4649,ms
without-id-compression,pushBlocks,1024,3,16777216,6,86.3756,86.9067,ms
without-id-compression,pushBlocks,1024,3,16777216,6,84.5577,85.0836,ms
without-id-compression,pushBlocks,1024,3,16777216,6,84.2743,84.8176,ms
without-id-compression,pushBlocks,1024,3,16777216,6,84.1758,84.6877,ms
without-id-compression,pushBlocks,1048576,3,16777216,8,91.7993,91.146,ms
without-id-compression,pushBlocks,1048576,3,16777216,8,91.9552,91.2622,ms
without-id-compression,pushBlocks,1048576,3,16777216,8,91.6722,91.047,ms
without-id-compression,pushBlocks,1048576,3,16777216,8,92.9921,92.3835,ms
without-id-compression,pushBlocks,1048576,3,16777216,8,90.8702,90.2869,ms
without-id-compression,pushBlocks,8,4,16777216,1,622.213,689.125,ms
without-id-compression,pushBlocks,8,4,16777216,1,512.891,570.737,ms
without-id-compression,pushBlocks,8,4,16777216,1,537.269,585.812,ms
without-id-compression,pushBlocks,8,4,16777216,1,501.431,561.417,ms
without-id-compression,pushBlocks,8,4,16777216,1,549.638,595.361,ms
without-id-compression,pushBlocks,1024,4,16777216,5,100.582,97.751,ms
without-id-compression,pushBlocks,1024,4,16777216,5,98.6896,95.7792,ms
without-id-compression,pushBlocks,1024,4,16777216,5,100.201,100.854,ms
without-id-compression,pushBlocks,1024,4,16777216,5,100.586,101.124,ms
without-id-compression,pushBlocks,1024,4,16777216,5,100.179,100.827,ms
without-id-compression,pushBlocks,1048576,4,16777216,6,97.5811,96.4637,ms
without-id-compression,pushBlocks,1048576,4,16777216,6,96.3142,95.1181,ms
without-id-compression,pushBlocks,1048576,4,16777216,6,94.047,92.9688,ms
without-id-compression,pushBlocks,1048576,4,16777216,6,97.7426,96.4496,ms
without-id-compression,pushBlocks,1048576,4,16777216,6,96.5014,95.2775,ms
without-id-compression,pushBlocks,8,2,33554432,1,602.791,793.821,ms
without-id-compression,pushBlocks,8,2,33554432,1,723.682,870.142,ms
without-id-compression,pushBlocks,8,2,33554432,1,797.78,949.72,ms
without-id-compression,pushBlocks,8,2,33554432,1,860.115,1035.55,ms
without-id-compression,pushBlocks,8,2,33554432,1,859.945,1036.17,ms
without-id-compression,pushBlocks,1024,2,33554432,5,140.945,137.849,ms
without-id-compression,pushBlocks,1024,2,33554432,5,137.525,134.365,ms
without-id-compression,pushBlocks,1024,2,33554432,5,139.976,136.392,ms
without-id-compression,pushBlocks,1024,2,33554432,5,137.024,133.827,ms
without-id-compression,pushBlocks,1024,2,33554432,5,137.31,134.377,ms
without-id-compression,pushBlocks,1048576,2,33554432,4,136.935,126.587,ms
without-id-compression,pushBlocks,1048576,2,33554432,4,136.338,128.263,ms
without-id-compression,pushBlocks,1048576,2,33554432,4,140.222,132.219,ms
without-id-compression,pushBlocks,1048576,2,33554432,4,140.672,129.873,ms
without-id-compression,pushBlocks,1048576,2,33554432,4,133.228,122.72,ms
without-id-compression,pushBlocks,8,3,33554432,1,1113.42,1182.54,ms
without-id-compression,pushBlocks,8,3,33554432,1,1310.22,1443.69,ms
without-id-compression,pushBlocks,8,3,33554432,1,1339.79,1481.12,ms
without-id-compression,pushBlocks,8,3,33554432,1,1333.53,1480.29,ms
without-id-compression,pushBlocks,8,3,33554432,1,1391.97,1458.8,ms
without-id-compression,pushBlocks,1024,3,33554432,4,178.628,166.397,ms
without-id-compression,pushBlocks,1024,3,33554432,4,178.166,166.688,ms
without-id-compression,pushBlocks,1024,3,33554432,4,175.402,165.071,ms
without-id-compression,pushBlocks,1024,3,33554432,4,177.518,167.556,ms
without-id-compression,pushBlocks,1024,3,33554432,4,176.895,167.2,ms
without-id-compression,pushBlocks,1048576,3,33554432,3,180.517,167.725,ms
without-id-compression,pushBlocks,1048576,3,33554432,3,177.422,165.036,ms
without-id-compression,pushBlocks,1048576,3,33554432,3,191.729,178.358,ms
without-id-compression,pushBlocks,1048576,3,33554432,3,181.231,169.008,ms
without-id-compression,pushBlocks,1048576,3,33554432,3,178.639,165.782,ms
without-id-compression,pushBlocks,8,4,33554432,1,1530.05,1657.82,ms
without-id-compression,pushBlocks,8,4,33554432,1,1814.15,1946.94,ms
without-id-compression,pushBlocks,8,4,33554432,1,1597.45,1731.05,ms
without-id-compression,pushBlocks,8,4,33554432,1,1500.63,1663.31,ms
without-id-compression,pushBlocks,8,4,33554432,1,1534.48,1686,ms
without-id-compression,pushBlocks,1024,4,33554432,3,186.648,176.912,ms
without-id-compression,pushBlocks,1024,4,33554432,3,200.025,191.399,ms
without-id-compression,pushBlocks,1024,4,33554432,3,189.456,180.875,ms
without-id-compression,pushBlocks,1024,4,33554432,3,188.539,180.383,ms
without-id-compression,pushBlocks,1024,4,33554432,3,197.382,188.776,ms
without-id-compression,pushBlocks,1048576,4,33554432,3,199.479,192.204,ms
without-id-compression,pushBlocks,1048576,4,33554432,3,186.93,178.733,ms
without-id-compression,pushBlocks,1048576,4,33554432,3,195.279,184.926,ms
without-id-compression,pushBlocks,1048576,4,33554432,3,191.794,185.05,ms
without-id-compression,pushBlocks,1048576,4,33554432,3,201.209,191.408,ms
without-id-compression,pushBlocks,8,2,67108864,1,2576.5,2931.76,ms
without-id-compression,pushBlocks,8,2,67108864,1,2596.2,2878.6,ms
without-id-compression,pushBlocks,8,2,67108864,1,2575.5,2999.29,ms
without-id-compression,pushBlocks,8,2,67108864,1,2565.24,2921.87,ms
without-id-compression,pushBlocks,8,2,67108864,1,2545.87,2879.62,ms
without-id-compression,pushBlocks,1024,2,67108864,1,988.138,924.837,ms
without-id-compression,pushBlocks,1024,2,67108864,1,929.215,838.893,ms
without-id-compression,pushBlocks,1024,2,67108864,1,979.231,882.813,ms
without-id-compression,pushBlocks,1024,2,67108864,1,926.644,847.775,ms
without-id-compression,pushBlocks,1024,2,67108864,1,951.463,856.47,ms
without-id-compression,pushBlocks,1048576,2,67108864,1,941.586,845.937,ms
without-id-compression,pushBlocks,1048576,2,67108864,1,957.626,845.287,ms
without-id-compression,pushBlocks,1048576,2,67108864,1,952.209,835.926,ms
without-id-compression,pushBlocks,1048576,2,67108864,1,994.658,877.937,ms
without-id-compression,pushBlocks,1048576,2,67108864,1,961.905,861.343,ms
without-id-compression,pushBlocks,8,3,67108864,1,3636.92,3926.33,ms
without-id-compression,pushBlocks,8,3,67108864,1,3808.8,4171.7,ms
without-id-compression,pushBlocks,8,3,67108864,1,3693.33,4058.44,ms
without-id-compression,pushBlocks,8,3,67108864,1,3745.05,4128.58,ms
without-id-compression,pushBlocks,8,3,67108864,1,3728.84,4101.5,ms
without-id-compression,pushBlocks,1024,3,67108864,1,1676.41,1652.38,ms
without-id-compression,pushBlocks,1024,3,67108864,1,1395.93,1303.53,ms
without-id-compression,pushBlocks,1024,3,67108864,1,1332.26,1233.87,ms
without-id-compression,pushBlocks,1024,3,67108864,1,1299.03,1174.21,ms
without-id-compression,pushBlocks,1024,3,67108864,1,1297.09,1208.05,ms
without-id-compression,pushBlocks,1048576,3,67108864,1,1455.28,1357.92,ms
without-id-compression,pushBlocks,1048576,3,67108864,1,1362.65,1283.47,ms
without-id-compression,pushBlocks,1048576,3,67108864,1,1318.43,1221.58,ms
without-id-compression,pushBlocks,1048576,3,67108864,1,1260.27,1185.89,ms
without-id-compression,pushBlocks,1048576,3,67108864,1,1288.19,1213.41,ms
without-id-compression,pushBlocks,8,4,67108864,1,4933.9,5228.11,ms
without-id-compression,pushBlocks,8,4,67108864,1,5121.91,5377.26,ms
without-id-compression,pushBlocks,8,4,67108864,1,4799.35,4897.7,ms
without-id-compression,pushBlocks,8,4,67108864,1,5266.48,5563.17,ms
without-id-compression,pushBlocks,8,4,67108864,1,5224.07,5366.95,ms
without-id-compression,pushBlocks,1024,4,67108864,1,1559.1,1543.51,ms
without-id-compression,pushBlocks,1024,4,67108864,1,864.024,834.242,ms
without-id-compression,pushBlocks,1024,4,67108864,1,607.158,554.752,ms
without-id-compression,pushBlocks,1024,4,67108864,1,431.691,382.436,ms
without-id-compression,pushBlocks,1024,4,67108864,1,584.232,553.12,ms
without-id-compression,pushBlocks,1048576,4,67108864,1,628.404,584.088,ms
without-id-compression,pushBlocks,1048576,4,67108864,1,433.82,362.542,ms
without-id-compression,pushBlocks,1048576,4,67108864,1,409.864,345.215,ms
without-id-compression,pushBlocks,1048576,4,67108864,1,416.973,336.378,ms
without-id-compression,pushBlocks,1048576,4,67108864,1,417.075,374.621,ms
